driveruuid,week_date,Km
7cf1aede-04ed-4eb1-9f71-ba1fd95b5dfd,11/29/2021,228.61
10374e3b-1a64-4f83-86f6-56a0707cfb4d,11/29/2021,277.25
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,11/29/2021,740.33
0d75521b-a24f-4c4e-be7b-df0bb30a9dff,11/29/2021,190.83
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,11/29/2021,858.61
2285677b-2537-479b-8a59-c28382950172,11/29/2021,754.69
38892d97-929e-419b-8e77-28ead1e48ba9,11/29/2021,571.92
801589ab-55c1-48e4-962d-2e6478d895a3,11/29/2021,301.47
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,11/29/2021,805.83
c34b2754-b2cb-425b-a60d-de89fa45cce3,11/29/2021,84.82
be275976-4a8e-40bf-8213-2c587daf70f1,11/29/2021,736.66
03e58d6e-0265-4b6f-9b81-2f272a8b2169,11/29/2021,598.73
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,11/29/2021,541.5
230c214d-5f88-44dc-92b6-f9622ef1bce4,11/29/2021,230.26
34e8476d-0af3-4470-ac87-9889108f6e8f,11/29/2021,762.84
f9488aad-3b63-48bb-b65a-6f821ffd7fb6,11/29/2021,882.94
067be17a-38d3-4a03-89f6-8755902ded15,11/29/2021,677
27b43006-eaa1-4cab-9d4d-7d964ff20c01,11/29/2021,354.23
a4812789-4bcb-43fb-ae12-36d5830c721a,11/29/2021,591.87
05b21f09-82bd-4700-b129-2924d9caa0c8,11/29/2021,937.71
12cce7e4-6774-48cd-9531-199103526b35,11/29/2021,334.73
684e978b-efc4-4507-a42b-12f8d5b1d842,11/29/2021,867.67
cf780027-663b-4d09-b52a-96014af1d864,11/29/2021,153.89
18306656-762e-484f-8fb9-f363082beee5,11/29/2021,362.3
0d0997c0-e952-46c3-af4d-0a38987ee076,11/29/2021,325.29
72726042-8296-4d3e-8e92-b3af8796cadf,11/29/2021,945.07
2ec463b6-2ce4-4938-b498-c41c7a7bdc1b,11/29/2021,634.04
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,11/29/2021,833.22
c2f9941e-737e-428b-b2a1-ea034759bb0f,11/29/2021,549.49
cecb38c2-dce3-4913-9377-a64e343cf1b8,11/29/2021,707.31
b09c4b8d-7106-49e5-ae37-a6df27cb0860,11/29/2021,310.75
be042639-a971-4776-95f4-fc9f30037c10,11/29/2021,916.18
381c3d67-39d6-4866-8249-05299405d188,11/29/2021,231.1
1922032d-26ad-469d-8747-75dc05d5c491,11/29/2021,550.28
fc27465a-f75d-4e44-ac84-bd12d2e582d3,11/29/2021,75.31
5712a5e8-5ea7-4eb1-adc2-2b20189635ed,11/29/2021,237.55
fefbb0ca-d5a4-46b0-97ad-855f3a8422bf,11/29/2021,1087.83
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,11/29/2021,410.87
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,11/29/2021,896.62
62588413-4dad-4b90-93e4-819f63bdae67,11/29/2021,1000.68
f2c89862-5ac2-46ed-887f-e84b0105d3a4,11/29/2021,666.97
fc566d15-8f50-45e5-b053-dbacc66156b8,11/29/2021,148.04
39a93eed-1532-4233-bfcd-a5bb02e1f92c,11/29/2021,282.02
64923075-5efb-4956-9b69-3b888ad7678e,11/29/2021,343.12
07e356ec-3be2-48f4-8bd7-443259321469,11/29/2021,885.82
2381265f-c6b6-4eed-b612-05be3016ce84,11/29/2021,825.65
aa05f6a1-8660-4113-a6c1-9e9bf82093c4,11/29/2021,412.8
64d16747-31a1-4ba2-9e92-0107b7d6bdcd,11/29/2021,505.51
02671632-5f0f-4c90-9f12-3e2c4bfb6047,11/29/2021,636.26
c596538a-c369-4e99-bc47-8619c87ba857,11/29/2021,719.29
f461930b-f3b0-42a2-989d-21551dd730ad,11/29/2021,686.42
a1446a7d-2373-4286-b148-572dbc29cc4b,11/29/2021,148.09
f8acbfc6-dbf5-42ec-9ae2-64c90874d815,11/29/2021,215.53
07422c3d-4a75-4e11-b477-e5e71ebccb2b,11/29/2021,415.57
7894e94d-6a17-4814-8064-c5e779834dca,11/29/2021,131.89
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,11/29/2021,687.06
cc955133-9e3a-4959-bc22-4eebe4236412,11/29/2021,1051.99
828ab3a8-b5b4-4465-90d9-f1c1eaa4b08b,11/29/2021,1050.07
ab0c2d68-737b-4b39-a2bd-a57068184096,11/29/2021,790.12
aa0c2e75-7b43-49a2-9249-b931436539b2,11/29/2021,635.85
ecf58a3a-6150-4f48-9e24-185c02b00c0f,11/29/2021,747.39
f0b2c986-33c9-421d-b6af-58992d1e96fe,11/29/2021,663.69
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,11/29/2021,676.15
2fd50bf2-e158-4ea6-a6d4-12131d322374,11/29/2021,396.87
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,11/29/2021,1048.64
dd164ab0-f7f4-4507-bdc1-a30f5e99d087,11/29/2021,293.56
067be17a-38d3-4a03-89f6-8755902ded15,12/6/2021,586.67
18c8be73-4d81-4e14-8494-1250fd058c63,12/6/2021,129.32
ef28088d-577c-444a-9198-53d9223ec834,12/6/2021,394.47
12cce7e4-6774-48cd-9531-199103526b35,12/6/2021,375.66
a4812789-4bcb-43fb-ae12-36d5830c721a,12/6/2021,570.23
72726042-8296-4d3e-8e92-b3af8796cadf,12/6/2021,738.17
603bd454-a283-4860-b661-4e3ef464b0d2,12/6/2021,130.49
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,12/6/2021,943.43
0d0997c0-e952-46c3-af4d-0a38987ee076,12/6/2021,323.37
5712a5e8-5ea7-4eb1-adc2-2b20189635ed,12/6/2021,190.52
1be5bb04-5d57-48a3-84f9-276289d054d2,12/6/2021,458.16
fc566d15-8f50-45e5-b053-dbacc66156b8,12/6/2021,249.13
74b9cbf9-0904-41a9-a220-1f66f884ed7c,12/6/2021,267.16
fc27465a-f75d-4e44-ac84-bd12d2e582d3,12/6/2021,326.69
381c3d67-39d6-4866-8249-05299405d188,12/6/2021,773.45
c596538a-c369-4e99-bc47-8619c87ba857,12/6/2021,885.27
fefbb0ca-d5a4-46b0-97ad-855f3a8422bf,12/6/2021,349.33
f2c89862-5ac2-46ed-887f-e84b0105d3a4,12/6/2021,625.5
f72ce798-c3cf-4edc-a498-14d50cdcea3f,12/6/2021,754.79
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,12/6/2021,647.99
02671632-5f0f-4c90-9f12-3e2c4bfb6047,12/6/2021,443.2
aa0c2e75-7b43-49a2-9249-b931436539b2,12/6/2021,511.13
f461930b-f3b0-42a2-989d-21551dd730ad,12/6/2021,667.52
f8acbfc6-dbf5-42ec-9ae2-64c90874d815,12/6/2021,240.22
ae661bd4-2b78-4ff4-ae05-4e4f7deac1a5,12/6/2021,140.33
cc955133-9e3a-4959-bc22-4eebe4236412,12/6/2021,1210.44
f0b2c986-33c9-421d-b6af-58992d1e96fe,12/6/2021,249.96
ca28e5e6-0944-4cac-9e92-1741421e0165,12/6/2021,1012.16
642190f4-6e94-464d-b722-af7053996efe,12/6/2021,775.98
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,12/6/2021,408.45
2fd50bf2-e158-4ea6-a6d4-12131d322374,12/6/2021,397.78
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,12/6/2021,892.74
ad704b7b-12c7-4f01-9610-3e6e298f3452,12/6/2021,675.91
622b18b7-3b97-43fa-adbd-1fc73ed9573e,12/6/2021,582.46
99e0998d-8450-4e08-a69a-91fdbfb2881c,12/6/2021,382.63
fcd39e00-30e7-4893-9a26-907e29d33f22,12/6/2021,633.02
42d1861f-7e1c-4d83-b912-84a7351870c4,12/6/2021,493.62
5c22280d-5979-4ca7-99a1-86b5dd3f985c,12/6/2021,694.59
9dc18c52-52d1-492e-a951-961da5bd2c55,12/6/2021,958.95
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,12/6/2021,700.47
5070b315-eba0-4478-bd47-2fc1318bec56,12/6/2021,755.22
7e574e04-e42e-4b40-b9bc-e4fc99f92822,12/6/2021,284.79
d1326348-cea6-4e6b-bf82-b536959797ad,12/6/2021,1071.96
60e24218-a9cd-4344-a79e-ddbc78345e34,12/6/2021,780.51
4e174a23-5fcb-46f7-ad15-1d726129a541,12/6/2021,1002.9
1c91b39f-dd34-4a88-90a2-88c75dd4c286,12/6/2021,712.27
0c09298b-4156-483c-b8ca-f7bff13693d3,12/6/2021,551.62
fed9343c-8330-415e-ac41-9882cfa6d0e1,12/6/2021,391.05
3e54b77a-edb6-4ef5-bc18-3a777cdc4159,12/6/2021,528.62
e351c89a-c080-4e55-a68f-967d30651a76,12/6/2021,183.22
5dd17596-5fbf-45e0-83fc-03051c652f3e,12/6/2021,1074.51
208e8401-5bae-45ec-aa3d-4f27c9d708af,12/6/2021,385.08
d5b92e0a-b71d-4fe4-9590-c784e402246a,12/6/2021,107.59
c4328d0c-7df6-458b-9ee3-c355a0489473,12/6/2021,516.02
38672f8a-80f5-4d99-8bc2-687bf3bbbc6c,12/6/2021,493.96
10374e3b-1a64-4f83-86f6-56a0707cfb4d,12/6/2021,243.79
33e193cf-2ae5-4763-a586-7d90d15746ca,12/6/2021,833.71
b8c485ab-cce7-4208-9954-a0bb9cae8829,12/6/2021,142.1
8b58fe38-1968-41e3-ae48-581e0bf98a2b,12/6/2021,397.66
e4849005-bd6f-4c44-bfb5-09c0a70c672c,12/6/2021,715.92
64b1af9b-1e55-470d-85db-341ad457c1c9,12/6/2021,519.54
4e7ce887-6332-4c87-883b-2704ca6279ee,12/6/2021,198.03
1e2a43b1-10c7-4530-8582-9004904da430,12/6/2021,570.88
e989d85d-3796-4958-97d5-a5e1bbbf5b4e,12/6/2021,483.14
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,12/6/2021,665.56
be275976-4a8e-40bf-8213-2c587daf70f1,12/6/2021,279.41
2285677b-2537-479b-8a59-c28382950172,12/6/2021,580.71
34e8476d-0af3-4470-ac87-9889108f6e8f,12/6/2021,620.67
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,12/6/2021,741.4
27b43006-eaa1-4cab-9d4d-7d964ff20c01,12/6/2021,402.24
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,12/6/2021,885.06
4f6a3fd2-2312-467b-9f34-c53d07e19cf5,12/6/2021,209.86
d0233aeb-ef6b-4576-a686-6d268a3e1edf,12/6/2021,496.43
684e978b-efc4-4507-a42b-12f8d5b1d842,12/6/2021,763.87
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,12/6/2021,835.69
71ed57b7-5990-4be1-9e7c-86c2d579dba0,12/6/2021,727.13
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,12/6/2021,854.69
64f548b6-2c66-4147-8968-03edf1b70730,12/6/2021,29.47
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,12/6/2021,410.31
795d9d2a-a0fc-414d-b619-f17396891511,12/6/2021,103.94
315b1906-7c4a-4c88-ae96-5078475a0d1a,12/6/2021,467.61
be042639-a971-4776-95f4-fc9f30037c10,12/6/2021,780.42
10331f84-271a-4d04-87db-c1f06705b140,12/6/2021,990.31
2ec463b6-2ce4-4938-b498-c41c7a7bdc1b,12/6/2021,640.89
cecb38c2-dce3-4913-9377-a64e343cf1b8,12/6/2021,285.33
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,12/6/2021,367.27
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,12/6/2021,656.39
2381265f-c6b6-4eed-b612-05be3016ce84,12/6/2021,774.65
c2f9941e-737e-428b-b2a1-ea034759bb0f,12/6/2021,528.16
64d16747-31a1-4ba2-9e92-0107b7d6bdcd,12/6/2021,384.91
1922032d-26ad-469d-8747-75dc05d5c491,12/6/2021,722.96
a1446a7d-2373-4286-b148-572dbc29cc4b,12/6/2021,192.34
62588413-4dad-4b90-93e4-819f63bdae67,12/6/2021,315.3
39a93eed-1532-4233-bfcd-a5bb02e1f92c,12/6/2021,322.18
64923075-5efb-4956-9b69-3b888ad7678e,12/6/2021,445.79
0abee682-7cb7-4a49-97e0-a112d05f2dac,12/6/2021,977.7
6fbd88da-fc22-4f26-b7ea-79e70a7b7f27,12/6/2021,1007.64
aa05f6a1-8660-4113-a6c1-9e9bf82093c4,12/6/2021,501.31
81b9d9dd-01e6-4902-accc-3cf982584584,12/6/2021,440.74
dd164ab0-f7f4-4507-bdc1-a30f5e99d087,12/6/2021,300.3
1628d416-3002-4cec-8f38-1453b708e531,12/6/2021,778.44
37e4b055-d577-4400-8fd1-274f30d71edc,12/6/2021,370.85
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,12/6/2021,844.33
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,12/6/2021,794.08
7043246b-2b90-4673-ba40-920dc13eb064,12/6/2021,726.15
4378e378-898e-43fd-a1c8-0f22d59621e8,12/6/2021,208.73
07e356ec-3be2-48f4-8bd7-443259321469,12/6/2021,203.06
361c6caa-dc5c-44da-aaa2-5c029103a71d,12/6/2021,396.37
828ab3a8-b5b4-4465-90d9-f1c1eaa4b08b,12/6/2021,879.06
52fb4a5c-dd17-44af-b100-6e184f842f00,12/6/2021,797.04
ba7e93c8-b2f8-4877-b5a9-3f23a39533e2,12/6/2021,822.2
071ca342-a7f2-4ce9-84bc-11ee161d5705,12/6/2021,507.59
7894e94d-6a17-4814-8064-c5e779834dca,12/6/2021,305.29
0d75521b-a24f-4c4e-be7b-df0bb30a9dff,12/6/2021,44.92
08f7a590-fed1-4df5-9509-b951bce99408,12/6/2021,226.27
7cf1aede-04ed-4eb1-9f71-ba1fd95b5dfd,12/6/2021,133.7
ab0c2d68-737b-4b39-a2bd-a57068184096,12/6/2021,479.39
801589ab-55c1-48e4-962d-2e6478d895a3,12/6/2021,275.39
0cae36d8-3521-4112-bbeb-a937995f220c,12/6/2021,618.5
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,12/6/2021,537.04
ecf58a3a-6150-4f48-9e24-185c02b00c0f,12/6/2021,523.72
c34b2754-b2cb-425b-a60d-de89fa45cce3,12/6/2021,161.15
405d3aa0-9a4f-4078-9897-1aeb99a83d76,12/6/2021,327.57
7ea0bde7-40e4-4e95-b783-1e2baf776393,12/6/2021,492.72
f68b9f60-5b50-49d1-9617-a081765fd6ac,12/6/2021,602.23
7951e2bb-05d4-468b-a745-4b4f87e548b3,12/6/2021,581.89
2f39e80c-1d86-4bd3-a9ac-ea21e1f35dbc,12/6/2021,910.19
ca40054a-bcca-4503-81fb-6fe56f9a34da,12/6/2021,4.56
cefa509f-c3db-4a0a-a591-436cda98f832,12/6/2021,805.71
92679160-f742-4424-a6df-b6424ee49c81,12/6/2021,616.96
0bd4c66a-edb4-4b46-b789-903fec02357b,12/6/2021,609.94
05b21f09-82bd-4700-b129-2924d9caa0c8,12/6/2021,914.4
391efe5a-fabf-43bd-a5e7-6f7ace587bd2,12/6/2021,138.65
0c219f52-1435-4b21-994a-6a3bd25d974e,12/6/2021,184.73
73e127c0-dd7f-4637-8126-ae278fade6cf,12/6/2021,745.61
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,12/6/2021,160
38892d97-929e-419b-8e77-28ead1e48ba9,12/6/2021,767.02
23767254-acb5-4577-b91d-899f148305b7,12/6/2021,678.77
03e58d6e-0265-4b6f-9b81-2f272a8b2169,12/6/2021,764.92
230c214d-5f88-44dc-92b6-f9622ef1bce4,12/6/2021,598.59
b5d818d9-f75f-48d5-8bb2-092e8ced6624,12/6/2021,799.15
684e978b-efc4-4507-a42b-12f8d5b1d842,12/13/2021,51.81
10331f84-271a-4d04-87db-c1f06705b140,12/13/2021,55.66
315b1906-7c4a-4c88-ae96-5078475a0d1a,12/13/2021,63.2
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,12/13/2021,64.02
64923075-5efb-4956-9b69-3b888ad7678e,12/13/2021,107.04
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,12/13/2021,56.13
64d16747-31a1-4ba2-9e92-0107b7d6bdcd,12/13/2021,20.51
fc566d15-8f50-45e5-b053-dbacc66156b8,12/13/2021,28.8
6fbd88da-fc22-4f26-b7ea-79e70a7b7f27,12/13/2021,132.31
fc27465a-f75d-4e44-ac84-bd12d2e582d3,12/13/2021,67.51
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,12/13/2021,187.67
0abee682-7cb7-4a49-97e0-a112d05f2dac,12/13/2021,179.59
642190f4-6e94-464d-b722-af7053996efe,12/13/2021,157.79
7043246b-2b90-4673-ba40-920dc13eb064,12/13/2021,67.07
ad704b7b-12c7-4f01-9610-3e6e298f3452,12/13/2021,75.3
f72ce798-c3cf-4edc-a498-14d50cdcea3f,12/13/2021,325.4
99e0998d-8450-4e08-a69a-91fdbfb2881c,12/13/2021,93.29
0cae36d8-3521-4112-bbeb-a937995f220c,12/13/2021,100.44
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,12/13/2021,156.4
9dc18c52-52d1-492e-a951-961da5bd2c55,12/13/2021,180.29
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,12/13/2021,176.65
622b18b7-3b97-43fa-adbd-1fc73ed9573e,12/13/2021,83.96
0bd4c66a-edb4-4b46-b789-903fec02357b,12/13/2021,235.87
f68b9f60-5b50-49d1-9617-a081765fd6ac,12/13/2021,185.33
e351c89a-c080-4e55-a68f-967d30651a76,12/13/2021,52.82
7e574e04-e42e-4b40-b9bc-e4fc99f92822,12/13/2021,68.9
a20cd138-ffad-455d-a834-a6344531b3dc,12/13/2021,110.83
d1326348-cea6-4e6b-bf82-b536959797ad,12/13/2021,131.31
c4328d0c-7df6-458b-9ee3-c355a0489473,12/13/2021,188.58
0c09298b-4156-483c-b8ca-f7bff13693d3,12/13/2021,29.61
64b1af9b-1e55-470d-85db-341ad457c1c9,12/13/2021,45.14
b507b4f1-435b-4096-903c-8a8b8ffcdcaf,12/13/2021,108.44
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,12/13/2021,186.46
fed9343c-8330-415e-ac41-9882cfa6d0e1,12/13/2021,100.38
2285677b-2537-479b-8a59-c28382950172,12/13/2021,142.49
5dd17596-5fbf-45e0-83fc-03051c652f3e,12/13/2021,222.86
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,12/13/2021,115.05
33e193cf-2ae5-4763-a586-7d90d15746ca,12/13/2021,216.89
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,12/13/2021,104.8
8b58fe38-1968-41e3-ae48-581e0bf98a2b,12/13/2021,63.48
34e8476d-0af3-4470-ac87-9889108f6e8f,12/13/2021,164.2
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,12/13/2021,83.54
b5d818d9-f75f-48d5-8bb2-092e8ced6624,12/13/2021,101.86
1e2a43b1-10c7-4530-8582-9004904da430,12/13/2021,60.98
18306656-762e-484f-8fb9-f363082beee5,12/13/2021,0
e4849005-bd6f-4c44-bfb5-09c0a70c672c,12/13/2021,194.34
12cce7e4-6774-48cd-9531-199103526b35,12/13/2021,35.49
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,12/13/2021,109.32
72726042-8296-4d3e-8e92-b3af8796cadf,12/13/2021,113.56
23767254-acb5-4577-b91d-899f148305b7,12/13/2021,249.79
cecb38c2-dce3-4913-9377-a64e343cf1b8,12/13/2021,0
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,12/13/2021,221.69
be042639-a971-4776-95f4-fc9f30037c10,12/13/2021,163.9
27b43006-eaa1-4cab-9d4d-7d964ff20c01,12/13/2021,88.35
62588413-4dad-4b90-93e4-819f63bdae67,12/13/2021,108.95
be275976-4a8e-40bf-8213-2c587daf70f1,12/13/2021,122.5
81b9d9dd-01e6-4902-accc-3cf982584584,12/13/2021,128.36
71ed57b7-5990-4be1-9e7c-86c2d579dba0,12/13/2021,59.73
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,12/13/2021,179.11
067be17a-38d3-4a03-89f6-8755902ded15,12/13/2021,186.66
07e356ec-3be2-48f4-8bd7-443259321469,12/13/2021,30.23
a4812789-4bcb-43fb-ae12-36d5830c721a,12/13/2021,73.14
ba7e93c8-b2f8-4877-b5a9-3f23a39533e2,12/13/2021,102.26
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,12/13/2021,217.3
4d8aa9ad-1a8a-4890-883e-a366581e4297,12/13/2021,113.64
8cf8b7ca-781e-46d5-a928-a60a736646a1,12/13/2021,162.32
f8acbfc6-dbf5-42ec-9ae2-64c90874d815,12/13/2021,72.02
381c3d67-39d6-4866-8249-05299405d188,12/13/2021,89.73
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,12/13/2021,106.21
2381265f-c6b6-4eed-b612-05be3016ce84,12/13/2021,25.53
2fd50bf2-e158-4ea6-a6d4-12131d322374,12/13/2021,120.82
c596538a-c369-4e99-bc47-8619c87ba857,12/13/2021,177.13
dd164ab0-f7f4-4507-bdc1-a30f5e99d087,12/13/2021,76.78
aa05f6a1-8660-4113-a6c1-9e9bf82093c4,12/13/2021,36.66
ecf58a3a-6150-4f48-9e24-185c02b00c0f,12/13/2021,156.79
cc955133-9e3a-4959-bc22-4eebe4236412,12/13/2021,185.88
405d3aa0-9a4f-4078-9897-1aeb99a83d76,12/13/2021,42.2
ca28e5e6-0944-4cac-9e92-1741421e0165,12/13/2021,160.25
37e4b055-d577-4400-8fd1-274f30d71edc,12/13/2021,93.01
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,12/13/2021,224.43
5c22280d-5979-4ca7-99a1-86b5dd3f985c,12/13/2021,61.99
42d1861f-7e1c-4d83-b912-84a7351870c4,12/13/2021,91.72
dd8bb6bd-e554-4aba-8b43-c80b1a54ba75,12/13/2021,86.19
60e24218-a9cd-4344-a79e-ddbc78345e34,12/13/2021,85.94
5070b315-eba0-4478-bd47-2fc1318bec56,12/13/2021,221.36
4378e378-898e-43fd-a1c8-0f22d59621e8,12/13/2021,83.76
2f39e80c-1d86-4bd3-a9ac-ea21e1f35dbc,12/13/2021,181.41
1c91b39f-dd34-4a88-90a2-88c75dd4c286,12/13/2021,173.39
52fb4a5c-dd17-44af-b100-6e184f842f00,12/13/2021,176.91
361c6caa-dc5c-44da-aaa2-5c029103a71d,12/13/2021,36.78
38892d97-929e-419b-8e77-28ead1e48ba9,12/13/2021,210.12
d5b92e0a-b71d-4fe4-9590-c784e402246a,12/13/2021,120.66
801589ab-55c1-48e4-962d-2e6478d895a3,12/13/2021,12.87
10374e3b-1a64-4f83-86f6-56a0707cfb4d,12/13/2021,1.52
230c214d-5f88-44dc-92b6-f9622ef1bce4,12/13/2021,45.17
7cf1aede-04ed-4eb1-9f71-ba1fd95b5dfd,12/13/2021,42.75
03e58d6e-0265-4b6f-9b81-2f272a8b2169,12/13/2021,248.32
d0233aeb-ef6b-4576-a686-6d268a3e1edf,12/13/2021,134.58
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,12/13/2021,54.82
7951e2bb-05d4-468b-a745-4b4f87e548b3,12/13/2021,42.09
92679160-f742-4424-a6df-b6424ee49c81,12/13/2021,73.93
05b21f09-82bd-4700-b129-2924d9caa0c8,12/13/2021,138.58
37e4b055-d577-4400-8fd1-274f30d71edc,12/20/2021,275.21
42d1861f-7e1c-4d83-b912-84a7351870c4,12/20/2021,310.59
fcd39e00-30e7-4893-9a26-907e29d33f22,12/20/2021,112.64
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,12/20/2021,731.15
5c22280d-5979-4ca7-99a1-86b5dd3f985c,12/20/2021,708.73
7e574e04-e42e-4b40-b9bc-e4fc99f92822,12/20/2021,735.98
dd8bb6bd-e554-4aba-8b43-c80b1a54ba75,12/20/2021,314.44
b507b4f1-435b-4096-903c-8a8b8ffcdcaf,12/20/2021,174.24
60e24218-a9cd-4344-a79e-ddbc78345e34,12/20/2021,730.93
fed9343c-8330-415e-ac41-9882cfa6d0e1,12/20/2021,713.29
1c91b39f-dd34-4a88-90a2-88c75dd4c286,12/20/2021,933.42
d5b92e0a-b71d-4fe4-9590-c784e402246a,12/20/2021,597.14
361c6caa-dc5c-44da-aaa2-5c029103a71d,12/20/2021,572.42
38672f8a-80f5-4d99-8bc2-687bf3bbbc6c,12/20/2021,344.93
52fb4a5c-dd17-44af-b100-6e184f842f00,12/20/2021,907.21
33e193cf-2ae5-4763-a586-7d90d15746ca,12/20/2021,1143.96
391efe5a-fabf-43bd-a5e7-6f7ace587bd2,12/20/2021,644.83
071ca342-a7f2-4ce9-84bc-11ee161d5705,12/20/2021,556.67
10374e3b-1a64-4f83-86f6-56a0707cfb4d,12/20/2021,31.37
c4328d0c-7df6-458b-9ee3-c355a0489473,12/20/2021,1102.92
95ab88f3-60f4-43c8-8a98-325be70c624d,12/20/2021,179.63
e4849005-bd6f-4c44-bfb5-09c0a70c672c,12/20/2021,810.84
7cf1aede-04ed-4eb1-9f71-ba1fd95b5dfd,12/20/2021,90.63
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,12/20/2021,673.6
2285677b-2537-479b-8a59-c28382950172,12/20/2021,631.04
d0233aeb-ef6b-4576-a686-6d268a3e1edf,12/20/2021,357.08
e989d85d-3796-4958-97d5-a5e1bbbf5b4e,12/20/2021,90.84
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,12/20/2021,848.74
801589ab-55c1-48e4-962d-2e6478d895a3,12/20/2021,303.93
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,12/20/2021,783.5
c34b2754-b2cb-425b-a60d-de89fa45cce3,12/20/2021,144.57
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,12/20/2021,581.56
03e58d6e-0265-4b6f-9b81-2f272a8b2169,12/20/2021,739.67
34e8476d-0af3-4470-ac87-9889108f6e8f,12/20/2021,752.23
230c214d-5f88-44dc-92b6-f9622ef1bce4,12/20/2021,589.41
27b43006-eaa1-4cab-9d4d-7d964ff20c01,12/20/2021,423.04
7ea0bde7-40e4-4e95-b783-1e2baf776393,12/20/2021,439.34
238abf7a-3126-4941-b34c-9f103fda244c,12/20/2021,209.55
be275976-4a8e-40bf-8213-2c587daf70f1,12/20/2021,716.47
067be17a-38d3-4a03-89f6-8755902ded15,12/20/2021,617.93
ca40054a-bcca-4503-81fb-6fe56f9a34da,12/20/2021,713.86
ef28088d-577c-444a-9198-53d9223ec834,12/20/2021,244.89
4f6a3fd2-2312-467b-9f34-c53d07e19cf5,12/20/2021,192.04
ccb2aa57-3011-4c34-8934-e3cd7d9fdc56,12/20/2021,530.48
05b21f09-82bd-4700-b129-2924d9caa0c8,12/20/2021,913.31
c2f9941e-737e-428b-b2a1-ea034759bb0f,12/20/2021,55.76
b5d818d9-f75f-48d5-8bb2-092e8ced6624,12/20/2021,847.36
5712a5e8-5ea7-4eb1-adc2-2b20189635ed,12/20/2021,165.74
684e978b-efc4-4507-a42b-12f8d5b1d842,12/20/2021,628.26
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,12/20/2021,178.22
18306656-762e-484f-8fb9-f363082beee5,12/20/2021,578.64
fc566d15-8f50-45e5-b053-dbacc66156b8,12/20/2021,136.65
71ed57b7-5990-4be1-9e7c-86c2d579dba0,12/20/2021,871.47
381c3d67-39d6-4866-8249-05299405d188,12/20/2021,573.78
12cce7e4-6774-48cd-9531-199103526b35,12/20/2021,458.53
2381265f-c6b6-4eed-b612-05be3016ce84,12/20/2021,700.53
72726042-8296-4d3e-8e92-b3af8796cadf,12/20/2021,923.72
c596538a-c369-4e99-bc47-8619c87ba857,12/20/2021,1011.54
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,12/20/2021,821.39
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,12/20/2021,724.33
